,name,category,latitude,longitude,distance_from_center_km
443,,amenity,48.844165,2.3507729,0.47698459321240266
444,,amenity,48.8443621,2.3523143,0.5270927981912729
445,,amenity,48.8410745,2.3519673,0.2047568093823359
446,Médiathèque - Archives,amenity,48.8441077,2.3459483,0.5438255141506473
447,Bobae,amenity,48.8367456,2.3487207,0.3621872685453673
448,,amenity,48.8443499,2.3453452,0.5902863999263426
449,,amenity,48.8425759,2.3444753,0.4888226122233569
450,Franprix,shop,48.841046,2.344425,0.4129112944268091
451,,shop,48.840553,2.351616,0.15126381946031794
452,,amenity,48.8395464,2.3510974,0.10496628671974796
453,Le Grand Dictionnaire,amenity,48.837827,2.349478,0.23446148375374054
454,,amenity,48.83724,2.347069,0.35918685690873325
455,La Petite,amenity,48.8442729,2.3497388,0.48348440960363226
456,Chefs de Quartier,amenity,48.8371629,2.3559666,0.5478190999168242
457,Tadam,amenity,48.8370058,2.3559801,0.5586105990747698
458,Nicolas,shop,48.8388717,2.3502291,0.1215737629097229
459,Saines Saveurs,shop,48.8390673,2.3500499,0.09734665845650166
460,Pharmacie Appel,amenity,48.8388147,2.3501978,0.12713109377337445
461,Euro Repar,shop,48.8374244,2.349861,0.2781796376503643
462,Microccase,shop,48.8385049,2.349539,0.159021283249092
463,Troifoirien,shop,48.8387552,2.3495956,0.13089657709906852
464,Méjane,amenity,48.8403856,2.3514914,0.13512064295808196
